,PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
2415,875,8,1815,2012-09-17,49,2.0,1.0,5,4,1,1989-09-23,1,2,0,3,4.3,3.7,3.6,3.835,404436,247880,13046310
2416,4798,6,1687,2009-05-30,111,2.0,1.0,4,0,0,1994-06-03,1,3,0,4,2.0,4.8,3.8,3.56,398926,107029,9729900
2417,1567,7,535,2011-11-10,8,1.0,1.0,2,0,0,1964-11-21,2,3,1,3,5.0,4.0,2.1,3.54,149931,53821,3844375
2418,6163,3,1109,2007-09-17,109,1.0,1.0,3,2,1,1971-09-26,1,0,0,3,3.2,4.3,3.1,3.61,257314,128657,9189800
2419,3844,6,1333,2010-02-19,114,2.0,1.0,4,0,0,2000-02-22,1,3,4,4,5.0,4.5,4.6,4.69,371650,202718,8446600
2420,6980,9,1987,2005-02-03,80,3.0,2.0,5,2,1,1961-02-14,2,2,0,4,3.0,5.0,3.0,3.9,443017,135366,12306030
2421,966,3,943,2012-06-04,131,1.0,1.0,3,0,1,1985-06-11,0,3,4,4,2.8,2.2,4.6,3.1,354352,36657,12219050
2422,7011,9,1633,2004-11-12,92,2.0,1.0,4,2,1,1965-11-22,0,0,1,4,4.8,3.0,2.5,3.3,494752,240308,14135780
2423,1906,7,1513,2011-08-12,126,2.0,2.0,4,1,1,1974-08-21,0,1,1,3,4.2,4.4,3.1,3.82,554292,127025,11547750
2424,1809,2,1910,2011-09-08,74,2.0,1.0,5,0,0,1971-09-18,2,2,0,4,4.5,2.9,4.0,3.9,569124,270334,14228100
2425,3279,9,1581,2010-07-17,42,2.0,1.0,4,0,0,1968-07-27,2,0,1,5,4.5,4.1,2.2,3.63,378264,113479,9456590
2426,3124,3,1239,2010-08-25,84,2.0,1.0,4,3,1,1983-09-01,2,2,0,3,3.9,2.2,3.5,3.1,328590,127196,10599680
2427,1387,7,1414,2012-01-06,43,2.0,2.0,4,0,1,1992-01-11,1,0,0,4,4.0,3.5,2.4,3.21,332185,199311,9491000
2428,6371,3,755,2007-05-18,82,1.0,1.0,2,4,0,1995-05-21,1,2,0,3,4.6,4.1,4.0,4.22,209160,104580,6972000
2429,346,3,826,2014-02-14,137,1.0,1.0,3,4,1,1977-02-23,2,0,1,4,3.1,2.6,3.4,2.99,220258,39332,7866370
2430,4615,2,1582,2009-07-31,152,1.0,1.0,4,4,0,2001-08-02,1,2,1,4,2.7,2.6,2.9,2.755,381550,180176,10598610
2431,2252,7,1454,2011-05-08,72,2.0,2.0,4,4,0,1983-05-15,2,0,4,5,4.7,3.6,4.3,4.21,339350,142884,8930250
2432,4372,7,1226,2009-10-08,138,1.0,1.0,3,2,1,1971-10-18,2,0,4,3,3.5,3.9,2.8,3.34,369103,78533,7853250
2433,2784,7,949,2010-12-05,129,1.0,1.0,3,2,0,2002-12-07,1,3,1,1,2.7,3.6,2.3,2.81,186998,37400,4155500
2434,5166,2,1875,2009-01-01,186,2.0,1.0,5,3,0,1964-01-13,2,1,0,3,4.8,3.7,2.9,3.765,408310,144884,13171300
2435,4110,6,2152,2009-12-14,143,3.0,2.0,5,1,0,1996-12-17,1,3,4,4,3.6,2.3,2.4,2.73,514878,120503,10954860
2436,1620,0,1252,2011-10-27,70,2.0,2.0,4,0,0,1974-11-05,2,3,4,5,5.0,2.9,4.5,4.33,419630,53799,10759755
2437,2997,2,1601,2010-10-03,94,1.0,1.0,4,0,0,1993-10-07,1,0,1,4,4.1,2.0,3.1,3.175,373857,87966,10995790
2438,2896,8,1515,2010-11-03,164,1.0,1.0,4,1,1,1980-11-10,2,3,4,3,2.4,3.5,4.8,3.755,505084,227288,12627100
2439,4893,9,1638,2009-04-26,31,2.0,1.0,4,2,1,1969-05-06,1,3,0,5,3.3,4.9,4.6,4.41,412068,206034,10843900
2440,6884,9,1979,2006-01-02,58,3.0,2.0,5,4,1,1969-01-11,2,1,0,0,4.1,3.7,2.8,3.53,389344,126537,9733590
2441,1215,6,1647,2012-02-16,111,2.0,1.0,4,4,0,1996-02-20,1,2,0,3,4.6,4.1,2.0,3.41,317121,123325,8808920
2442,543,3,1158,2013-07-13,4,1.0,1.0,3,2,1,1988-07-19,2,3,0,4,4.4,2.7,2.0,3.0,327199,137213,10554810
2443,4588,6,2323,2009-08-09,103,4.0,2.0,6,1,0,1996-08-12,2,3,0,5,3.7,4.8,4.2,4.23,482101,179066,13774320
2444,6999,9,1901,2004-12-16,180,3.0,2.0,5,0,1,1968-12-25,0,2,0,5,4.8,2.8,3.7,3.57,529723,317834,17657420
2445,1213,7,1252,2012-02-16,37,1.0,1.0,3,0,1,1995-02-20,1,3,0,0,3.1,2.9,3.2,3.08,198020,153306,6387750
2446,3738,9,1891,2010-03-18,154,3.0,2.0,5,0,1,1976-03-26,2,2,4,4,2.6,3.0,3.1,2.93,373374,210023,11667930
2447,3219,2,1816,2010-08-01,38,2.0,1.0,5,4,0,2000-08-03,2,0,0,3,2.2,3.5,2.2,2.525,360969,227277,13369230
2448,1897,6,1369,2011-08-15,192,2.0,1.0,4,1,1,1997-08-18,1,0,0,5,4.6,3.3,4.8,4.29,445379,267228,11134480
2449,5108,3,1167,2009-01-26,110,1.0,1.0,3,3,1,1972-02-05,2,0,4,3,2.6,2.1,2.7,2.43,296160,105089,9553540
2450,5333,6,1781,2008-10-16,75,3.0,2.0,5,3,0,1991-10-21,0,0,0,5,5.0,2.5,4.6,4.09,511358,207739,15979940
2451,645,2,1512,2013-04-15,141,1.0,1.0,4,3,0,1970-04-26,0,0,4,4,2.1,3.9,3.1,2.95,563777,205010,17084160
2452,605,8,1611,2013-05-22,134,1.0,1.0,4,1,0,1997-05-26,0,0,0,5,3.0,3.8,4.6,3.92,704197,261559,20119920
2453,5637,9,1856,2008-06-18,22,3.0,2.0,5,1,1,1993-06-22,2,1,4,2,2.9,3.7,3.1,3.32,362132,98763,10973700
2454,5688,2,1539,2008-05-23,123,1.0,1.0,4,2,0,1988-05-28,1,1,4,4,3.1,2.4,2.2,2.565,268909,64538,10756350
2455,3317,6,1965,2010-07-06,85,3.0,2.0,5,1,1,1996-07-09,1,0,4,4,2.8,4.8,4.3,4.0,565405,141351,11779280
2456,802,3,788,2012-11-23,6,1.0,1.0,2,1,0,1990-11-29,1,2,0,5,2.2,2.8,3.4,2.8,214453,145828,8578100
2457,3984,3,848,2010-01-17,6,1.0,1.0,3,0,0,1981-01-24,2,3,1,3,4.8,2.7,4.0,3.72,203624,72254,6568510
2458,5051,3,987,2009-02-25,90,1.0,1.0,3,2,1,1998-02-28,0,1,1,3,2.9,4.9,2.7,3.64,357773,80787,11541050
2459,2700,7,1021,2011-01-02,177,1.0,1.0,3,2,1,1963-01-14,1,2,0,0,3.3,2.2,2.9,2.81,195194,79133,5275500
2460,483,3,1282,2013-09-28,170,2.0,1.0,4,0,0,1988-10-04,2,2,4,3,2.2,2.4,4.9,3.09,269500,157983,9293090
2461,3400,7,1254,2010-06-15,119,1.0,1.0,3,3,0,1975-06-24,1,2,0,1,2.5,3.2,2.3,2.63,288463,75000,5769250
2462,5729,9,1511,2008-05-05,23,2.0,1.0,4,2,0,1953-05-19,1,2,4,1,3.8,3.8,4.0,3.86,238121,64357,6435700
2463,4497,0,920,2009-09-10,136,1.0,1.0,3,3,1,1978-09-18,2,2,4,4,4.8,3.8,4.0,4.2,302175,38990,9747565
2464,6428,0,700,2007-04-16,68,1.0,1.0,2,0,1,1986-04-21,1,3,1,3,3.9,2.0,3.4,3.27,233584,96182,6870115
2465,5446,9,1929,2008-09-06,134,3.0,2.0,5,0,0,1995-09-10,1,1,1,1,4.6,4.8,3.4,4.33,285536,71384,7931560
2466,5304,9,1820,2008-10-27,140,3.0,2.0,5,2,1,1977-11-04,2,2,1,2,4.1,2.3,4.0,3.26,288187,76850,9606220
2467,5083,6,2039,2009-02-09,158,3.0,2.0,5,3,0,1998-02-12,2,2,4,3,4.4,2.8,4.8,4.08,412482,206241,10854800
2468,4679,0,935,2009-07-14,43,1.0,1.0,3,0,0,1970-07-24,1,2,0,0,2.6,3.9,3.1,3.11,203068,23890,5972585
2469,3714,0,648,2010-03-24,71,1.0,1.0,2,1,0,1998-03-27,1,0,4,1,4.4,4.9,2.3,3.45,216187,17529,5842880
2470,1363,6,2034,2012-01-12,165,3.0,2.0,5,2,0,1997-01-15,1,2,0,5,2.3,3.3,3.1,2.92,340395,260970,11346500
2471,5960,8,1543,2008-01-11,107,1.0,1.0,4,0,0,1995-01-14,1,1,1,5,3.4,3.0,2.2,2.76,324871,56012,11202460
2472,5750,6,2366,2008-04-27,0,4.0,2.0,6,4,0,1987-05-03,0,0,0,3,2.7,4.5,4.3,3.88,603127,372519,17739020
2473,3100,3,876,2010-08-31,35,1.0,1.0,3,1,1,1976-09-08,2,3,0,5,3.3,5.0,4.8,4.43,299797,31013,10337820
2474,1129,6,1422,2012-03-08,40,2.0,1.0,4,2,1,1998-03-12,2,0,4,3,4.4,5.0,2.8,3.94,357091,212325,9651120
2475,6606,9,1877,2007-01-12,30,3.0,2.0,5,3,0,1955-01-25,1,2,0,2,2.8,2.4,3.8,2.92,264367,167433,8812240
2476,3631,7,916,2010-04-13,109,1.0,1.0,3,0,0,1991-04-18,2,1,0,3,2.1,2.9,4.7,3.38,304739,119246,6624750
2477,2489,6,1462,2011-03-05,83,2.0,1.0,4,4,1,1999-03-08,0,3,4,3,4.3,4.4,4.2,4.29,646422,232712,12928440
2478,6572,3,859,2007-02-02,11,1.0,1.0,3,0,1,1986-02-07,0,2,0,4,2.6,2.2,4.7,3.07,344544,61526,12305150
2479,4783,3,1098,2009-06-05,63,1.0,1.0,3,3,1,2005-06-06,0,2,1,4,2.3,3.8,4.3,3.5,388739,67024,13404800
2480,3671,7,1326,2010-04-04,123,1.0,1.0,3,1,1,1974-04-13,2,3,0,2,3.2,3.3,3.4,3.31,397068,173717,8272250
2481,4312,9,1866,2009-10-23,145,3.0,2.0,5,0,1,1979-10-31,0,3,1,5,4.9,4.5,3.3,4.24,621946,163670,16367000
2482,6106,3,1032,2007-10-21,136,1.0,1.0,3,1,0,1977-10-28,2,0,1,3,3.8,4.1,3.2,3.74,206168,23789,7929540
2483,3846,7,579,2010-02-18,152,1.0,1.0,2,2,1,2005-02-19,2,3,1,3,2.4,4.2,3.0,3.18,242493,73312,5639375
2484,3218,7,1366,2010-08-01,83,2.0,2.0,4,2,1,1988-08-06,0,3,4,4,5.0,3.9,2.5,3.67,382192,262757,11943500
2485,5876,6,1830,2008-02-24,141,3.0,2.0,5,1,0,2001-02-25,2,3,4,4,2.5,2.4,2.1,2.31,435750,196087,10893740
2486,6794,9,1912,2006-08-28,0,3.0,2.0,5,4,1,1954-09-10,2,2,0,2,4.7,4.6,3.2,4.21,318570,74333,10618990
2487,4536,8,1748,2009-08-24,12,1.0,1.0,4,0,0,2004-08-25,2,3,1,3,2.6,2.3,2.2,2.345,398702,96655,12081890
2488,3699,6,2415,2010-03-27,128,4.0,2.0,6,2,1,2000-03-29,2,2,0,4,3.0,4.3,3.4,3.55,549530,267720,14090500
2489,457,2,1887,2013-10-29,172,2.0,1.0,5,0,1,1975-11-08,0,3,4,5,4.3,2.7,2.5,3.18,850799,349046,21815360
2490,2880,0,642,2010-11-08,79,1.0,1.0,2,0,1,1979-11-16,0,0,1,3,4.9,4.2,3.4,4.01,364754,121585,9352665
2491,2559,3,1210,2011-02-09,144,2.0,1.0,4,0,1,1988-02-15,1,0,4,5,3.0,4.6,3.6,3.82,290149,182686,10746250
2492,2357,6,2111,2011-04-11,66,3.0,2.0,5,1,1,2002-04-13,2,3,0,3,2.1,2.3,4.7,3.2,611741,318615,12744600
2493,7023,9,1574,2004-10-20,120,2.0,1.0,4,1,0,1999-10-22,0,3,1,1,3.1,4.1,4.8,4.06,408330,96078,12009700
2494,4775,8,1525,2009-06-08,200,1.0,1.0,4,2,0,1982-06-15,1,2,4,5,3.2,4.4,2.7,3.275,437410,218705,11510790
2495,2134,3,801,2011-06-11,140,1.0,1.0,3,2,0,1972-06-20,0,0,1,5,2.7,4.9,4.3,4.06,336054,91651,10183450
2496,2634,8,1642,2011-01-16,53,1.0,1.0,4,1,0,1978-01-24,1,2,4,3,2.2,2.2,4.8,3.37,426693,112288,11228760
2497,3555,7,1382,2010-05-03,115,2.0,2.0,4,1,1,1961-05-15,0,2,4,5,4.2,4.6,4.7,4.52,394436,203580,12723750
2498,6784,9,1901,2006-09-16,40,3.0,2.0,5,4,0,1958-09-28,2,1,0,2,3.3,3.5,5.0,3.9,302285,160589,9446410
2499,5959,3,714,2008-01-11,30,1.0,1.0,2,4,1,1998-01-13,1,2,1,3,3.3,3.8,3.2,3.47,207009,66777,6677700
2500,2908,9,1952,2010-10-30,90,3.0,2.0,5,0,1,2004-10-31,0,1,1,4,3.5,2.7,3.6,3.17,613712,132695,16586820
2501,553,5,741,2013-07-04,48,1.0,1.0,2,2,1,1990-07-10,1,2,1,3,3.7,2.0,3.0,2.81,165766,112721,6630650
2502,642,2,1786,2013-04-16,164,1.0,1.0,4,0,1,1988-04-22,0,2,4,4,4.8,4.5,3.4,4.165,621272,103545,20709050
2503,4217,7,1047,2009-11-17,70,1.0,1.0,3,4,1,1992-11-21,2,0,0,3,3.0,3.5,4.1,3.59,382997,81489,8148875
2504,2153,7,964,2011-06-03,133,1.0,1.0,3,1,1,1964-06-14,2,1,1,5,2.4,3.6,4.2,3.48,381888,114566,7637750
2505,4364,7,627,2009-10-09,187,1.0,1.0,2,3,0,2003-10-11,1,3,2,5,3.0,3.1,3.7,3.31,180699,104922,5829000
2506,746,3,921,2013-01-04,68,1.0,1.0,3,2,1,1985-01-11,0,1,1,5,4.9,4.8,3.9,4.56,397690,120512,12051200
2507,4009,3,989,2010-01-11,94,1.0,1.0,3,1,1,1991-01-16,1,1,0,5,4.9,4.3,4.5,4.54,262341,115430,10493650
2508,3908,0,1217,2010-02-04,134,2.0,2.0,4,0,0,1984-02-11,2,1,0,5,4.6,4.7,3.7,4.17,348034,33681,11226890
2509,1025,0,1209,2012-04-10,47,2.0,2.0,4,0,0,1974-04-20,1,0,0,0,4.9,2.9,4.9,4.5,223991,67197,7466370
2510,5559,2,1600,2008-07-21,185,1.0,1.0,4,2,0,1990-07-26,0,3,0,4,3.0,3.9,3.8,3.545,497861,276590,18439310
2511,289,3,740,2014-05-02,53,1.0,1.0,2,1,1,2002-05-05,0,3,1,4,4.5,3.1,4.5,3.94,309465,170739,10671200
2512,4642,7,1295,2009-07-24,86,1.0,1.0,3,3,0,1967-08-04,0,2,1,3,2.4,4.0,3.6,3.36,345971,154777,9104500
2513,867,3,1005,2012-09-27,47,1.0,1.0,3,2,1,1980-10-05,2,0,4,5,4.8,4.2,4.3,4.41,256261,92254,10250450
2514,1400,7,908,2012-01-01,31,1.0,1.0,3,4,1,1970-01-11,1,3,4,3,4.6,4.5,2.4,3.69,271590,86415,6172500
2515,2375,7,1260,2011-04-07,51,1.0,1.0,3,1,0,1994-04-11,0,2,0,5,4.0,4.5,2.2,3.43,445434,120388,12038750
2516,784,3,1052,2012-12-06,106,1.0,1.0,3,3,0,1982-12-14,1,2,1,5,3.6,3.6,2.9,3.39,212865,122807,8187100
2517,6964,9,1718,2005-04-10,1,2.0,1.0,4,2,1,1979-04-17,1,2,4,5,4.6,3.7,3.1,3.75,413990,119839,10894470
2518,210,3,1286,2014-07-16,5,2.0,1.0,4,1,0,1991-07-22,1,3,4,4,4.1,4.6,4.9,4.54,278204,134306,9593250
2519,981,3,765,2012-05-14,70,1.0,1.0,2,3,1,1978-05-23,1,1,4,4,4.3,3.3,2.5,3.36,239584,115928,7728500
2520,16,3,1206,2015-02-06,177,2.0,1.0,4,3,0,1975-02-16,0,0,4,3,3.1,2.7,4.3,3.3,408051,114764,12751600
2521,4433,6,2268,2009-09-28,165,4.0,2.0,6,1,1,1998-10-01,0,2,0,3,2.1,4.0,2.8,2.95,564451,244595,18815020
2522,4983,6,1300,2009-03-25,97,1.0,1.0,3,1,1,1994-03-29,0,3,4,5,4.1,2.9,4.4,3.86,492095,259717,13669300
2523,4418,7,1010,2009-09-30,116,1.0,1.0,3,4,0,1968-10-10,0,3,4,2,4.9,3.3,2.1,3.3,300602,58654,7331750
2524,6214,0,1062,2007-08-23,45,1.0,1.0,3,4,0,2000-08-24,1,3,4,4,2.9,2.1,2.0,2.29,306745,127811,8520705
2525,795,8,1755,2012-11-26,67,1.0,1.0,4,4,1,1975-12-06,2,3,0,4,5.0,3.2,2.0,3.2,432679,97702,13957390
2526,1115,0,1157,2012-03-11,135,1.0,1.0,3,0,0,1985-03-18,2,3,4,1,2.7,3.5,2.2,2.61,308296,107904,7707405
2527,2052,6,2398,2011-06-30,54,4.0,2.0,6,1,1,1992-07-04,0,2,4,4,4.9,4.1,2.4,3.66,684851,371776,19567180
2528,694,3,1083,2013-02-21,146,1.0,1.0,3,0,1,1988-02-28,0,0,4,5,2.6,3.2,4.6,3.44,468750,85227,14204550
2529,6336,8,1730,2007-06-06,71,1.0,1.0,4,2,0,2001-06-07,0,3,1,5,2.9,2.1,3.4,2.925,674655,327690,19275870
2530,5554,9,1682,2008-07-22,75,2.0,1.0,4,3,1,1984-07-28,2,2,1,2,2.2,2.3,3.8,2.73,277024,64639,9234130
2531,3980,6,1610,2010-01-18,181,2.0,1.0,4,1,1,1998-01-21,1,2,0,3,3.8,4.3,2.0,3.23,322748,93701,10411240
2532,3449,7,1460,2010-06-01,199,2.0,2.0,4,4,1,1967-06-12,2,1,1,0,4.9,3.2,3.3,3.75,246293,137466,5727750
2533,5134,3,972,2009-01-14,102,1.0,1.0,3,1,1,2003-01-16,1,1,1,5,4.7,3.2,3.7,3.8,275277,28477,9492300
2534,2893,7,1116,2010-11-03,10,1.0,1.0,3,1,0,1990-11-08,2,0,1,1,4.2,4.8,5.0,4.7,273886,89432,5589500
2535,2708,3,771,2010-12-30,28,1.0,1.0,2,3,1,1999-01-02,2,0,1,4,3.3,2.7,3.2,3.03,231120,57780,8254270
2536,4949,6,2453,2009-04-03,96,4.0,2.0,6,3,1,1989-04-08,2,0,4,4,3.0,4.7,2.9,3.47,675762,165493,13791060
2537,1326,2,1580,2012-01-21,43,1.0,1.0,4,3,1,2006-01-22,2,2,4,3,2.2,3.2,2.1,2.41,516425,219481,12910620
2538,2280,3,1202,2011-04-30,198,2.0,1.0,4,4,1,1988-05-05,0,1,1,3,2.3,4.0,2.7,3.1,334060,205575,12848450
2539,2171,3,997,2011-05-29,40,1.0,1.0,3,4,0,2006-05-30,2,2,0,4,4.9,2.1,4.4,3.63,249578,27731,9243640
2540,256,8,1914,2014-06-04,76,2.0,1.0,5,1,0,1983-06-12,0,0,4,5,3.8,2.9,3.5,3.44,855567,263251,21937620
2541,1010,0,1297,2012-04-22,86,2.0,2.0,4,3,1,1982-04-30,2,1,4,2,5.0,3.2,2.6,3.44,373258,30264,10088050
2542,329,8,1576,2014-03-14,156,1.0,1.0,4,2,1,1970-03-25,1,3,0,4,4.8,3.5,3.9,4.07,489711,110185,12242780
2543,3624,6,1603,2010-04-15,52,2.0,1.0,4,4,1,2002-04-17,1,2,4,5,4.1,3.9,2.5,3.4,390223,210931,10546560
2544,347,3,976,2014-02-14,170,1.0,1.0,3,1,1,1993-02-19,1,2,4,4,2.7,2.0,2.7,2.42,231444,138866,9257750
2545,6117,3,743,2007-10-13,72,1.0,1.0,2,3,0,1969-10-22,1,1,1,3,3.6,2.0,4.4,3.2,149545,26705,5340900
2546,414,2,1949,2013-11-29,51,2.0,1.0,5,2,0,1994-12-04,0,0,0,3,5.0,2.3,4.4,4.085,655350,211403,21140330
2547,4026,9,1992,2010-01-06,130,3.0,2.0,5,1,1,1966-01-17,2,1,4,3,4.3,2.4,5.0,3.66,448669,207078,11504330
2548,5592,0,632,2008-07-08,32,1.0,1.0,2,1,1,1985-07-14,2,2,4,1,4.4,4.8,2.7,3.63,226352,20577,6859145
2549,1768,7,1275,2011-09-17,123,1.0,1.0,3,0,1,1983-09-24,1,0,4,0,2.2,4.1,3.5,3.29,202487,125066,5955500
2550,2367,6,1847,2011-04-10,14,3.0,2.0,5,4,1,1985-04-16,2,2,0,4,3.4,3.5,3.9,3.63,572901,222145,11691860
2551,7021,9,1953,2004-10-26,72,3.0,2.0,5,2,0,1968-11-04,0,2,1,0,2.0,3.5,2.5,2.83,497346,89267,12752470
2552,6981,9,1966,2005-02-03,2,3.0,2.0,5,3,1,1957-02-15,0,2,0,3,2.6,3.5,2.3,2.92,515456,249414,16627610
2553,1650,7,1257,2011-10-18,107,1.0,1.0,3,4,0,1962-10-30,2,1,4,3,3.8,4.1,2.6,3.41,207921,56706,6300625
2554,1963,0,1028,2011-07-26,158,1.0,1.0,3,2,1,1999-07-29,0,2,4,0,2.7,4.4,3.7,3.54,351378,113348,11334780
2555,3992,7,592,2010-01-15,34,1.0,1.0,2,4,1,1993-01-19,2,0,1,5,4.0,2.2,2.3,2.78,208002,167744,6709750
2556,4871,0,797,2009-05-03,99,1.0,1.0,2,1,1,1981-05-10,1,3,1,4,3.4,2.9,2.3,2.75,250068,40334,8066720
2557,1435,2,1866,2011-12-21,103,2.0,1.0,5,3,0,1986-12-27,0,0,1,4,2.0,4.4,2.4,2.76,576767,357993,19888500
2558,987,8,1783,2012-05-11,103,1.0,1.0,4,2,0,1993-05-16,1,3,0,3,4.1,2.5,4.3,3.79,298272,83516,11930880
2559,2230,7,1189,2011-05-14,11,1.0,1.0,3,1,1,1969-05-24,0,2,1,4,2.8,2.7,2.0,2.45,415180,145313,10379500
2560,1278,7,1089,2012-02-01,127,1.0,1.0,3,1,0,1989-02-06,0,3,0,4,3.9,4.8,3.4,3.97,343472,176940,10408250
2561,1586,2,1892,2011-11-05,143,2.0,1.0,5,3,1,2005-11-06,2,0,1,4,2.0,3.5,4.3,3.295,457930,192035,14771930
2562,4761,2,1775,2009-06-13,113,1.0,1.0,4,2,0,1998-06-16,2,2,1,5,2.7,4.2,3.3,3.315,519758,119944,13327120
2563,1951,7,737,2011-07-30,160,1.0,1.0,2,0,1,1995-08-03,1,3,4,0,2.5,4.3,3.0,3.24,143504,85206,4484500
2564,7045,9,1601,2004-08-03,188,2.0,1.0,4,3,1,1970-08-12,2,1,4,0,4.3,3.2,4.8,3.96,246695,148017,8223180
2565,1396,6,2447,2012-01-03,77,4.0,2.0,6,1,0,2005-01-04,1,0,4,3,4.9,4.8,3.8,4.43,555058,224385,11809740
2566,394,2,1539,2013-12-23,105,1.0,1.0,4,1,0,1975-01-02,0,1,0,4,3.3,2.6,4.3,3.525,593509,89926,17985130
2567,785,2,1970,2012-12-04,77,2.0,1.0,5,3,0,1980-12-12,2,3,0,5,4.4,2.0,4.8,3.96,577955,197721,15209340
2568,4071,3,1282,2009-12-25,200,2.0,1.0,4,2,1,1992-12-29,2,0,0,4,3.9,2.1,2.7,2.82,346821,127168,11560690
2569,1304,7,1661,2012-01-26,58,2.0,2.0,4,3,1,1997-01-29,0,1,4,2,2.5,2.1,3.5,2.78,368678,98314,12289250
2570,479,2,1529,2013-10-03,144,1.0,1.0,4,1,0,1989-10-09,1,3,1,4,4.5,2.4,2.1,3.015,320068,96020,10668930
2571,1079,6,1777,2012-03-20,16,3.0,2.0,5,4,1,1983-03-28,0,0,0,4,4.8,3.7,3.6,3.99,726560,142153,15794780
2572,4250,7,1596,2009-11-09,165,2.0,2.0,4,3,0,1968-11-19,0,3,1,1,3.4,4.5,2.4,3.33,282143,159881,9404750
2573,4179,3,812,2009-11-29,38,1.0,1.0,3,1,0,1984-12-05,1,0,4,4,4.3,4.6,2.6,3.91,250514,101771,7828550
2574,6469,0,964,2007-03-24,183,1.0,1.0,3,2,0,1973-04-01,2,0,1,1,3.0,3.4,3.0,3.08,223492,18624,6208110
2575,6809,9,1902,2006-07-14,77,3.0,2.0,5,1,1,1964-07-24,0,2,4,4,4.2,2.4,2.8,2.97,569790,217861,16758540
2576,2,2,1973,2015-02-17,81,2.0,1.0,5,3,1,1993-02-22,1,1,4,5,4.5,2.0,3.7,3.555,524343,145651,14565090
2577,5238,6,2443,2008-12-02,130,4.0,2.0,6,1,1,1996-12-05,2,2,0,4,2.3,3.1,2.2,2.5,566346,261391,14521700
2578,2452,7,1679,2011-03-17,93,2.0,2.0,4,0,0,1999-03-20,0,0,1,0,5.0,4.5,3.5,4.25,321632,221122,10051000
2579,6589,0,871,2007-01-22,136,1.0,1.0,3,1,0,1990-01-26,0,0,0,1,4.4,4.8,5.0,4.78,381176,152471,10890755
2580,4214,6,1890,2009-11-19,70,3.0,2.0,5,0,1,2002-11-21,0,0,0,3,4.5,4.6,3.3,4.05,727590,198434,16536140
2581,6850,9,1507,2006-04-08,50,2.0,1.0,4,0,1,1967-04-18,2,1,1,5,4.9,4.8,3.1,4.32,381466,210810,10038580
2582,6871,9,1906,2006-02-05,90,3.0,2.0,5,2,0,1973-02-13,2,3,4,2,2.3,3.4,3.6,3.19,300439,187774,9388710
2583,7055,9,1880,2004-07-09,14,3.0,2.0,5,3,0,1995-07-12,1,3,1,4,3.7,4.6,4.8,4.44,329325,125918,9686030
2584,1998,0,770,2011-07-15,108,1.0,1.0,2,2,0,2004-07-16,2,2,1,5,5.0,4.8,3.9,4.41,328716,90397,8217905
2585,3191,3,831,2010-08-08,107,1.0,1.0,3,3,1,1990-08-13,2,2,1,4,2.2,3.4,4.1,3.25,276358,100494,8374470
2586,6547,3,1152,2007-02-14,62,1.0,1.0,3,3,0,1988-02-19,1,1,1,3,2.1,4.6,5.0,3.97,185471,37094,7418850
2587,1834,3,1277,2011-09-02,32,2.0,1.0,4,2,1,2001-09-04,2,3,1,4,3.8,3.6,2.0,3.18,331731,103666,10366590
2588,6685,9,1633,2006-12-05,9,2.0,1.0,4,1,1,1969-12-14,2,3,1,2,3.7,4.5,2.5,3.7,282955,182552,9127590
2589,1111,7,991,2012-03-11,189,1.0,1.0,3,4,0,1979-03-20,1,2,1,0,3.0,4.1,4.2,3.81,124498,29486,3276250
2590,1208,7,1387,2012-02-17,188,2.0,2.0,4,2,0,2003-02-19,0,3,4,5,2.4,4.0,4.6,3.76,404422,285474,11894750
2591,2449,3,1017,2011-03-18,189,1.0,1.0,3,2,1,1990-03-23,2,2,0,3,2.9,4.1,3.6,3.59,248915,67015,9573640
2592,2701,6,1643,2011-01-02,123,2.0,1.0,4,3,0,1988-01-08,1,3,4,4,4.4,3.6,3.9,3.96,333920,198547,9024860
2593,4471,3,1079,2009-09-15,105,1.0,1.0,3,0,0,2002-09-17,0,2,4,5,4.7,5.0,2.2,4.07,363087,67238,13447650
2594,878,3,842,2012-09-15,146,1.0,1.0,3,1,1,1986-09-22,2,3,1,4,3.1,5.0,3.5,3.98,248682,77177,8575240
2595,1812,9,1542,2011-09-07,144,2.0,1.0,4,1,0,2000-09-09,1,0,4,5,4.3,2.7,2.7,3.1,386012,132057,10158220
2596,2336,0,876,2011-04-14,89,1.0,1.0,3,1,1,2004-04-15,1,2,4,0,3.7,3.5,3.4,3.51,237894,14418,7208905
2597,2975,7,770,2010-10-08,101,1.0,1.0,2,2,1,1989-10-13,1,2,1,5,2.3,5.0,4.1,3.83,223768,125870,6992750
2598,1987,3,941,2011-07-19,21,1.0,1.0,3,0,1,1987-07-25,0,2,0,3,4.8,3.4,4.2,4.06,358370,98861,12357600
2599,2767,7,1000,2010-12-10,171,1.0,1.0,3,1,0,1973-12-19,2,2,4,3,2.2,4.8,2.4,3.06,213238,71079,6461750
